x,y,z,w
102.307,-716.159,509.094,1.08456
45.3987,-35.0708,11.4395,0.776351
6.12358,3.7449,37.6543,0.157894
-58.8848,-56.6376,0.167717,1.03945
193.454,70.1177,156.368,0.668651
-71.8448,361.827,-670.902,0.897571
179.41,66.4043,144.252,0.179134
-1036.94,-221.194,-748.143,0.80043
655,841.292,389.13,0.257903
-637.665,-420.127,-120.964,0.182247
461.339,1590.68,1626.49,0.717603
173.904,3.78737,16.6666,0.762557
86.8841,-42.5833,-40.78,0.978506
187.942,51.5734,141.493,0.971883
-1184.84,613.156,-627.529,0.556618
179.346,63.5902,152.23,0.502661
182.735,63.3771,149.701,0.677197
-744.001,455.883,728.282,0.984884
200.607,-38.7182,412.064,1.01278
183.251,65.1908,154.984,0.787002
178.497,66.863,150.041,0.546577
214.739,-291.547,42.8687,0.941609
182.664,68.7623,162.177,0.56083
179.745,63.856,148.028,0.196255
5793.14,-7425.41,-4725.13,0.749892
183.32,65.4708,151.525,0.189328
338.625,422.807,-108.65,0.458715
331.194,-104.89,-180.914,0.750685
500.474,96.2195,-10.3654,1.04607
-481.226,307.88,-327.778,0.327424
-929.814,-558.236,904.539,0.372652
139.497,-225.623,339.453,0.534828
-437.397,120.161,46.6476,0.414707
-295.115,98.3849,616.996,0.832048
-39.8429,-226.6,27.0983,1.00201
-39.2052,-548.627,606.681,0.322816
-182.725,507.731,504.037,0.681195
187.622,68.0699,148.851,0.681378
186.622,64.3858,136.159,0.704297
162.712,81.5626,125.225,0.203153
792.195,-514.951,-2379.38,0.141597
184.729,65.355,149.914,0.980581
75.2701,-228.156,1225.19,0.120325
-361.028,904.474,1439.62,0.203824
185.256,67.3921,143.921,0.187649
782.901,1518.92,-545.211,0.586709
176.935,59.7419,163.803,0.799118
31.6501,-13.2986,-209.168,0.917316
-461.887,68.2734,380.285,0.931813
183.262,62.417,144.752,0.733839
175.71,67.0259,162.491,0.8228
186.538,63.579,144.878,0.125422
183.261,63.3651,147.57,0.832261
-7.79084,-1.3595,266.436,0.657909
121.709,45.5214,188.2,0.431797
-923.856,779.989,-385.912,0.424564
133.359,-27.3028,67.5786,0.317811
-208.856,-106.614,257.374,0.221921
590.063,-394.433,578.871,0.649669
178.765,61.9416,159.416,0.850542
147.653,45.918,131.591,0.413059
218.873,-230.837,-191.321,0.540779
188.582,67.7365,146.217,0.908252
105.508,-18.7914,156.532,0.503577
188.371,-192.634,-134.727,0.363283
-59.3897,54.7969,-487.997,0.606272
1154.54,336.442,2030.53,0.672497
144.991,-187.156,-349.425,0.173336
185.012,62.1803,153.888,0.259459
1512.97,-407.624,1173.68,0.91225
408.297,53.975,442.534,1.06564
-399.117,18.6917,252.368,0.964071
231.223,81.8457,150.362,0.66328
167.686,-803.329,370.116,1.07946
180.387,62.8805,151.198,0.494024
177.76,67.5309,146.489,0.91933
176.364,64.3576,154.444,0.232054
190.607,62.8132,146.315,0.480627
189.14,63.6702,151.031,0.272308
1438.8,-4059.33,-841.156,0.647166
-1081.31,780.063,-525.839,0.343934
180.013,64.7518,152.432,0.865374
-1961.84,-24.7583,-510.848,0.24832
191.54,31.3145,-86.4382,0.945119
381.531,-827.885,-445.501,0.722669
175.975,63.6746,155.348,0.985372
1206.48,427.864,30.2729,0.428013
181.486,63.8843,146.675,0.425144
183.726,64.4594,140.819,1.06277
179.147,67.7331,153.51,0.219144
-376.096,399.476,127.327,0.600656
-1194.71,460.631,17.8928,0.138667
-709.418,-2739.38,-470.777,0.654399
185.563,66.6545,149.083,0.197262
180.782,64.3808,151.607,0.963643
182.374,65.5388,147.79,0.201566
798.626,-222.449,-462.903,1.00847
657.068,201.739,-842.641,0.427158
743.303,1235.13,-226.378,0.747572
85.932,-7.53558,-56.9892,0.419193
181.814,65.3259,150.539,0.481573
32.0963,-26.4608,-139.929,0.918323
-314.826,109.577,-549.028,0.841295
234.705,-86.0352,173.392,0.911304
181.762,66.8284,151.809,0.90105
175.747,66.7113,161.505,0.807053
115.975,48.97,139.209,0.416843
190.52,65.8284,137.121,0.737135
193.182,75.9978,156.962,0.189816
4.61614,42.4473,-440.876,0.981741
183.124,66.737,147.797,0.554421
-457.99,445.353,-558.735,0.520362
-595.77,286.122,447.33,0.99169
657.254,54.6904,22.1262,0.707654
179.745,64.9531,140.078,0.86751
212.897,-235.997,-1325.88,1.07415
-285.753,-30.1015,1027.74,0.295959
181.076,62.8763,149.494,0.252043
1448.47,606.383,-342.047,0.12765
-83.7144,-1831.21,-869.862,1.02608
185.737,71.4619,150.61,1.06286
-307.796,-658.056,335.006,0.509131
181.104,62.4719,146.289,0.889819
676.248,646.234,-292.961,0.443181
-55.17,-859.09,265.581,0.848131
176.188,66.2835,162.543,0.62504
183.437,63.7052,145.517,0.116938
-1978.94,244.147,51.0342,0.457006
116.171,1045.32,-1305.8,0.428318
187.984,63.6614,143.604,0.622843
181.491,67.8016,147.33,0.805344
250.346,-348.905,-767.935,0.888476
179.406,64.4508,154.602,0.425632
-272.428,478.201,-396.812,1.02767
-140.824,325.09,-333.858,0.609446
573.048,100.284,-1847.69,0.872973
-509.845,533.783,-133.96,0.933033
153.569,31.8765,181.406,0.49143
181.026,65.2576,148.026,0.466863
179.969,64.4552,149.652,0.485388
360.908,1283.12,-470.659,0.139064
-875.438,1667.98,357.572,0.418186
-487.623,75.5292,347.589,0.223508
184.1,61.1921,143.125,0.365023
1188.43,3213.68,841.986,0.953175
-249.518,419.767,988.038,0.588784
908.824,-1003.65,-928.568,0.258391
-376.115,499.142,9.79656,0.340669
-87.1554,-501.584,-41.5226,0.63032
-50.447,220.957,127.594,0.786117
177.453,69.0371,153.252,0.10882
182.209,60.5402,132.648,1.05553
-51.0214,420.905,24.6879,0.396243
185.326,72.7507,152.856,0.419987
-48.6217,504.937,401.539,1.09527
-427.188,1464.51,-294.565,0.592233
-66.0657,-1243.32,548.089,1.07244
179.037,61.8029,154.97,0.152187
178.958,67.6638,151.465,0.946339
23.7786,40.529,-299.612,1.09799
183.465,68.1368,147.534,0.700971
174.875,51.0027,151.521,0.521461
176.602,55.1482,142.174,0.423954
182.21,64.044,145.25,0.409275
183.232,64.1855,142.863,0.169765
-310.542,295.102,189.169,0.568429
700.793,100.909,665.013,0.94817
10.062,330.054,463.106,0.677197
181.371,63.8277,155.779,0.837327
184.293,59.3069,154.332,0.46079
184.796,67.5792,148.537,0.222257
182.672,66.6498,148.221,0.992239
-434.291,-367.808,400.114,0.157924
108.755,42.227,122.486,0.118067
40.5537,-58.1654,400.385,0.857714
-114.611,554.897,422.273,1.0093
446.495,277.313,-273.461,0.306519
-301.65,122.125,493.986,0.8369
182.758,54.5044,139.744,0.999228
-219.174,694.343,494.275,0.572793
122.574,15.2971,79.5865,0.803787
6293.28,4132.92,9726.97,0.915668
35.227,42.1159,130.721,0.949666
801.197,-1691.94,-720.235,0.341554
320.294,-167.855,65.1853,0.141017
171.41,72.8276,145.568,0.279846
178.965,61.4226,137.455,0.79512
182.394,65.8935,152.344,0.413883
594.216,-338.219,306.625,0.405368
-618.397,701.604,135.517,0.106867
62.4679,212.03,1148.47,1.0299
186.011,63.7853,144.757,0.952565
186.323,64.1348,141.325,0.90459
178.516,65.5314,154.067,0.451085
1730.69,526.289,-317.908,0.181484
1054.27,136.737,139.757,0.809738
380.429,-717.792,-753.626,0.792099
-565.501,72.4053,-1173.43,0.868792
105.979,-24.6249,286.142,0.435582
143.039,74.7782,175.784,0.152095
180.627,64.7477,146.975,0.69212
175.651,74.5182,155.692,1.04321
-309.121,-238.412,-474.927,0.261107
330.294,321.348,-301.331,1.08578
-78.3367,-391.086,-748.76,0.324525
181.031,63.6525,151.062,0.40958
186.483,73.0333,149.711,1.03518
-10.5191,-7.47275,-469.825,0.281249
326.888,-2089.24,428.936,0.129878
189.224,63.6042,143.853,0.780074
180.86,65.9658,154.7,0.668041
109.081,-106.131,480.572,0.598642
160.227,48.7073,74.7488,0.894519
184.961,63.6021,133.876,0.968831
87.6796,36.5192,78.2263,0.228239
177.875,61.9092,143.411,0.712354
202.977,64.7049,150.965,0.375369
183.09,66.9387,145.724,0.416843
-305.294,205.063,262.695,0.567513
181.954,65.466,147.149,0.736341
-560.904,-153.494,469.769,0.925159
179.592,62.7538,159.412,0.817216
-135.508,862.82,-533.957,0.94579
184.254,65.68,150.378,0.848955
188.157,62.504,133.816,0.117243
-129.204,942.061,73.3108,0.739882
93.5684,-104.71,593.2,0.656108
-111.414,832.33,-734.671,0.918018
185.579,64.6488,140.686,0.37076
-424.745,-48.9419,-18.0069,0.256774
179.684,64.8869,148.05,0.649883
180.389,57.5534,142.33,0.125819
144.484,-107.735,34.3446,0.575509
-202.884,635.388,486.22,0.566811
182.658,72.2119,133.382,0.161586
175.874,66.0704,148.919,0.594125
21.2551,46.8154,150.033,0.716993
-761.19,-574.024,-40.6283,0.620768
182.05,62.8133,150.271,0.333955
179.008,60.4026,148.625,1.00912
183.822,67.2973,146.736,0.501379
251.377,-131.415,366.035,0.746504
189.026,68.3662,152.104,0.843004
148.435,14.9325,103.039,0.246336
-118.545,-98.6042,-357.816,0.980642
1.77235,-463.086,104.524,0.273711
705.373,245.267,785.35,0.522742
324.154,-485.071,-833.898,0.996054
172.099,67.9344,155.162,0.177334
180.678,67.3489,150.717,0.159084
117.088,141.719,186.465,0.990591
178.43,66.3529,158.815,0.387637
183.994,65.7875,153.267,0.709821
478.72,-323.794,350.385,0.611307
-802.134,189.459,-0.754727,0.272063
171.413,69.9792,162.079,0.615244
29.932,8.12857,97.617,0.417087
184.487,69.8667,138.925,0.715955
184.543,65.8037,149.631,0.425907
444.341,-1923.77,-893.495,0.562203
178.61,65.0278,149.469,0.983908
29.3365,16.4024,113.979,1.0606
52.9064,7.41967,168.369,0.169094
179.42,62.5916,140.587,0.426487
183.895,65.2783,154.009,0.565621
184.968,62.4971,153.107,0.359713
-6.04324,232.146,158.272,0.501776
182.86,64.4976,147.66,0.34543
69.551,-826.197,538.107,0.413425
-44.433,26.2508,-520.731,1.07983
174.757,47.4701,255.094,0.332276
24.7121,453.17,280.603,1.0209
176.634,64.7692,152.835,0.499152
254.25,697.628,-809.71,1.06429
176.057,66.4346,167.667,0.102167
184.383,59.3606,133.15,0.344057
179.857,69.1832,153.673,0.140284
185.763,67.2764,145.28,0.158443
32.2373,-420.549,176.943,0.411258
179.256,62.291,159.763,1.02071
180.691,69.3669,158.21,0.625132
-472.74,307.96,225.813,0.834733
475.295,211.477,554.593,0.642436
185.599,67.4652,160.519,0.195981
-449.058,-881.149,-543.79,0.837571
189.21,59.115,138.714,0.817307
-62.7683,-26.0794,36.0328,0.586923
89.8185,-252.724,78.4743,1.07955
178.992,63.7622,139.338,0.882281
175.833,61.6742,151.585,0.70744
180.876,65.4944,155.945,1.06908
187.875,63.2059,141.981,0.570443
174.278,42.9417,136.722,0.709607
272.662,108.971,-24.2294,0.608347
181.317,72.384,162.704,0.571419
135.508,94.2585,166.424,0.88222
188.645,69.5952,143.267,0.740584
114.992,-4.15394,-17.9188,0.750105
189.515,69.7874,149.422,0.85985
272.464,-31.746,156.148,0.167812
-198.36,-358.305,184.66,0.49198
177.794,58.7309,138.977,0.114801
11.8503,-325.25,-26.12,0.608225
812.639,812.879,393.724,0.14474
176.135,58.6525,148.439,0.20126
273.837,1200.07,-356.333,1.06152
-588.855,103.949,41.1935,1.0238
256.389,265.859,-34.2801,0.719861
647.232,231.573,-681.151,0.451573
129.39,85.0464,-259.233,0.951222
-70.1705,538.631,279.091,0.471929
184.761,68.6793,150.286,0.614512
185.723,59.5102,147.13,0.796799
626.101,1424.69,-665.085,0.771865
70.7691,786.56,-552.945,0.10119
-3.43054,50.5032,142.543,0.989492
-44.0807,118.938,-19.9683,0.386477
186.95,60.0389,148.082,0.76332
186.552,51.9324,131.754,0.46845
158.743,51.098,81.8449,1.07003
249.114,-11.589,2.16211,0.59089
302.115,925.578,-36.9579,1.0425
184.451,65.5862,144.258,0.163631
187.011,67.5481,152.975,0.770858
-707.72,-716.662,271.918,0.626017
185.666,64.9024,149.32,0.228117
196.506,67.4754,152.275,0.434971
-1191.02,-317.402,666.064,0.321107
-431.988,505.929,76.1008,0.178494
-577.143,-476.453,232.785,1.06603
80.3949,-502.431,-779.92,0.813858
178.03,76.0285,162.898,0.889422
184.236,66.8454,148.656,1.03078
25.8006,1013.16,1284.01,1.05389
333.453,36.2377,-307.41,0.739882
-1001.68,110.481,945.024,0.208829
-202.023,-686.032,-1879.56,0.685894
178.956,65.2644,158.272,1.06637
180.127,65.7626,147.834,0.185879
167.932,-490.686,5.36747,0.201871
153.813,29.4635,76.9756,0.992636
154.566,-431.309,-74.7392,0.980093
-235.27,31.8053,37.2089,0.282836
179.293,64.6017,151.667,0.605539
1085.87,292.463,1441.14,0.770492
180.19,60.4587,154.461,0.298614
178.802,63.4932,153.773,0.945027
89.625,-206.262,-244.798,0.5962
116.975,90.5405,128.4,0.434666
182.881,67.7522,147.762,0.77748
179.072,62.6194,152.798,0.494787
185.068,65.5264,145.646,0.414737
-4.69696,-20.3949,55.3995,0.621043
183.594,65.3123,144.064,1.04919
175.762,65.8254,139.468,0.28778
191.572,50.4038,131.339,0.991537
186.499,66.235,148.603,0.811234
-674.928,-960.386,284.946,0.248076
434.282,446.197,-45.5325,0.337831
184.679,65.8677,151.007,0.571328
851.224,1516.56,882.099,0.95754
90.1537,-694.907,-757.216,0.635661
-1590.01,115.054,162.329,0.942006
183.953,68.6584,142.337,0.338319
178.237,61.7533,147.819,0.107904
70.5998,-142.848,-258.969,0.225156
187.981,61.2301,133.056,0.30542
-431.765,623.582,-148.285,1.04128
185.403,61.9094,141.64,1.03115
32.4069,-208.499,-137.311,0.406925
181.177,65.4893,142.117,0.166622
872.852,-325.957,803.928,0.618296
187.012,67.4507,147.91,0.8416
175.629,71.153,162.634,0.573189
-1030.09,-262.241,268.19,0.422184
-837.536,-1747.15,1245.71,0.821946
-2710.54,2766.33,155.687,0.624369
182.702,64.7916,150.682,0.743147
-536.341,-190.721,-747.113,0.751997
-29.1203,-4.76571,-18.3769,0.844346
181.193,64.8851,149.805,1.06033
180.31,66.2807,152.038,0.187893
180.749,67.2755,148.798,0.244047
178.14,61.1284,142.172,0.941914
-1057.45,-186.244,-114.585,1.05093
187.484,66.9121,154.336,1.05566
177.946,68.8021,151.013,1.01964
186.03,68.5186,147.191,1.06066
-683.369,-7.32937,-67.7408,0.343416
47.6332,-375.093,-481.524,0.99639
-404.892,880.943,41.4784,0.858202
118.693,720.272,285.766,0.460942
183.047,66.553,145.372,0.155757
-30.9003,-348.774,-445.562,0.787094
184.153,65.5669,142.42,0.822343
183.493,70.2584,152.272,0.342683
188.044,65.7014,155.056,0.80156
183.619,63.3668,144.284,0.956777
182.732,69.2941,141.498,0.882983
186.794,69.0093,144.44,0.470159
62.6584,85.9707,148.837,0.315125
2681.61,1789.48,-402.54,0.41135
165.428,75.845,153.684,0.544105
-133.579,459.809,394.713,0.797165
183.568,66.8397,150.096,1.07656
133.913,-11.8853,96.5173,1.05868
-1044.88,-84.1029,1552.82,0.468053
136.25,-26.2182,-12.4316,1.09188
184.96,60.6357,164.51,0.436497
189.545,60.2975,149.308,0.433537
-117.286,-358.085,196.709,0.100244
-209.803,-585.148,778.229,0.561959
181.558,70.4404,152.301,0.341462
185.041,64.7271,143.236,0.322755
183.349,64.9393,147.431,0.294372
184.258,77.8288,164.818,0.479589
-224.953,-753.976,75.7799,0.958608
213.993,2424.14,-106.438,0.390017
-110.849,16.0371,26.501,0.937336
177.66,67.4343,122.128,0.80632
1465.42,-919.881,-474.631,0.30069
183.535,61.3815,149.316,0.801071
-407.793,26.3163,-25.3473,0.574105
80.7885,-198.239,-103.149,0.818162
5.3415,29.5431,132.629,0.851366
2337.04,521.651,1035.73,0.848497
182.825,67.9395,143.05,1.03307
184.942,65.2866,133.105,0.730635
790.384,-782.745,-253.27,0.189785
191.404,69.0046,149.13,0.576852
182.29,65.1562,147.963,1.05062
-328.962,32.5607,310.021,0.32364
188.91,69.6061,134.242,0.616037
184.68,63.7355,150.741,0.407718
114.232,224.78,-145.036,0.896503
178.849,68.3692,152.862,0.566628
176.612,64.2868,159.41,0.775649
184.01,73.3077,163.947,0.764632
173.462,70.0126,164.099,0.998587
174.764,67.6126,137.3,0.243376
60.9499,162.208,60.1015,0.285064
114.767,411.027,273.884,0.697949
182.683,70.509,148.123,0.56794
-308.346,470.685,704.468,0.577248
181.614,63.3173,149.212,0.356325
183.893,66.6069,148.882,0.510108
183.781,65.584,135.324,0.223875
187.236,62.6312,139.78,0.855913
178.28,63.6877,162.625,0.422214
-675.615,-203.356,-262.396,0.380465
-146.143,32.0972,256.678,0.618937
189.131,60.5553,154.456,1.05666
-601.478,-438.863,54.3299,0.761184
180.237,67.546,149.568,0.990317
181.481,72.4897,146.571,1.06374
170.849,57.0116,161.074,0.471044
420.152,1802.27,-581.776,0.122401
184.345,62.4139,151.992,0.147914
176.015,56.9314,154.617,0.152217
-172.619,-151.358,174.451,0.330262
332.093,936.623,432.329,0.350771
185.483,66.209,147.378,0.413517
-524.557,163.329,40.7212,0.386508
1266.28,90.3511,338.968,0.429875
13741.7,-23011.6,7822.54,1.01192
-96.4947,-57.5188,160.629,0.724226
180.758,62.0111,148.27,0.801895
533.618,155.912,-171.753,0.754836
291.352,-21.4282,-214.927,1.01705
2.46784,51.6179,205.39,1.01919
316.562,472.782,359.238,0.591867
-1001.73,78.6046,267.202,0.104669
182.923,64.7398,148.675,0.248137
194.526,-451.166,760.827,0.864489
164.299,60.2297,126.392,0.733168
181.447,56.4748,161.847,0.718275
188.184,63.7131,158.219,0.182949
-289.661,-864.389,-640.672,1.07812
30.2886,12.1437,-33.9772,0.610727
169.952,71.7603,151.029,0.899036
2.97355,-59.6004,202.871,0.519874
179.299,61.5177,147.557,0.355043
17.7433,-1062.59,626.792,0.642619
174.902,62.537,161.557,0.63975
182.707,65.1673,155.929,0.802994
194.253,60.288,149.357,0.892261
-252.825,239.451,-34.5757,0.905231
185.989,63.8993,139.285,0.24774
-804.4,-576.833,407.618,1.04708
-345.753,213.962,162.887,1.01357
178.519,61.2083,149.121,0.75801
-408.074,402.097,-732.152,0.969747
185.322,65.1849,153.029,0.362642
187.96,61.2804,134.633,0.794876
111.963,42.3267,135.75,0.468755
186.307,66.1114,174.134,0.616923
-136.794,-338.617,146.743,0.580911
211.127,-1051.86,1277.13,0.688946
177.379,64.8824,151.782,0.838426
195.679,77.7885,113.022,0.189908
181.611,64.2458,147.529,0.878802
154.453,89.3413,125.548,0.150478
199.284,60.4138,146.196,0.826066
180.346,62.9358,158.061,0.503821
13.2845,-172.619,-29.7905,0.403903
371.474,496.676,-45.6414,0.26126
-270.007,-607.285,-138.969,0.174038
179.932,59.9354,157.744,0.813218
-41.7109,-302.936,-164.45,0.899554
183.748,63.4866,150.894,0.35486
178.291,64.848,143.124,1.03298
180.071,80.1112,130.291,0.437046
185.927,64.6868,157.458,0.329743
110.967,3.18361,-127.677,0.641917
177.29,60.5408,138.659,0.586496
184.291,63.101,143.815,0.383792
179.936,60.891,148.041,0.504218
32.4639,275.313,102.95,0.834977
183.465,57.553,160.259,0.676647
179.232,67.2379,149.93,0.9764
253.092,762.037,-299.966,0.703443
180.561,67.6284,147.23,0.773544
-1119.97,-486.081,771.284,0.428532
367.47,-73.8797,197.191,0.477148
180.241,62.4585,136.92,0.303467
1752.26,424.136,668.443,1.0491
-706.793,-46.916,-560.906,0.875536
119.404,241.493,613.74,0.712934
1024.25,102.609,-765.901,0.401157
-165.477,505.611,99.4774,0.629984
-754.809,1229.37,477.112,0.584176
185.715,75.6884,167.387,0.699963
-153.137,-78.8036,40.7745,0.439061
180.996,69.062,150.198,0.48667
-0.421062,-340.954,240.289,0.279266
53.1316,144.449,722.165,0.26895
-910.939,294.197,567.929,0.83043
-193.247,2145.28,1443.02,0.216428
-109.319,471.889,-76.7752,0.468725
185.871,61.9561,121.793,0.690136
88.7338,-401.975,1544.35,0.584146
51.6949,12.75,59.7342,0.668529
185.607,66.6601,140.166,1.06878
1183.39,-1400.45,-113.937,0.298065
159.421,64.7704,162.027,0.929951
180.459,67.1725,151.097,0.569192
631.144,-392.444,-64.1935,1.02874
-761.216,781.52,586.145,0.116877
620.786,-572.464,-426.152,0.943074
22.5244,-123.988,-127.443,0.146602
-18.2297,-234.196,858.382,0.956166
182.625,58.2689,139.489,0.485083
-512.839,349.594,23.4351,0.169643
173.935,71.1349,149.483,0.755934
186.984,48.2686,137.134,0.741896
-35.1486,-776.836,-649.34,0.680645
-381.3,48.708,94.1866,0.251402
180.184,65.0685,149.012,0.504218
180.723,72.2144,163.861,0.184902
155.294,94.5187,147.784,0.546028
1131.99,25.5,-558.523,0.550789
1625.8,6.67825,1481.74,0.875536
182.219,68.3535,151.36,0.61735
178.06,86.5499,137.32,0.113092
355.236,597.908,459.762,0.776016
298.723,-372.428,15.6254,0.355837
180.344,63.8278,150.186,0.529609
182.498,63.426,135.525,0.228239
344.752,299.78,-861.384,0.605844
181.807,65.7081,143.805,1.05813
1546.17,194.917,-1889.65,0.195309
-32.4682,-338.135,42.0508,0.177212
179.541,58.7943,155.454,0.314942
182.93,63.1072,140.281,0.3472
-450.785,1442.77,342.311,0.296234
342.069,883.159,-393.435,0.310273
170.319,63.5226,130.041,0.398532
228.99,967.036,1375.25,0.465001
176.754,60.5314,160.576,0.547371
175.44,49.816,139.675,0.667156
155.223,83.8759,275.402,0.197598
182.852,66.2636,139.468,0.15533
-164.717,82.0267,127.572,0.3219
-361.658,33.2109,60.4067,0.601968
170.272,53.4478,146.412,0.523841
187.859,62.954,151.855,0.28891
182.597,66.8535,153.803,0.276244
184.697,62.8083,146.99,0.408329
187.048,61.8295,141.395,0.284576
-273.953,-170.079,-871.918,0.48847
-548.336,-125.618,250.029,0.975027
180.249,66.8255,151.184,0.944356
-687.202,-554.606,-1283.38,0.107904
186.938,67.1775,152.42,0.753676
176.209,56.5616,157.736,0.516028
-52.3482,649.995,258.206,0.257506
193.18,67.3359,145.322,0.967702
-462.609,346.157,-368.772,1.08614
188.162,60.8066,129.275,0.155239
183.064,67.8095,138.218,0.209745
173.383,77.8378,134.664,0.808335
192.753,75.8543,112.879,0.114374
181.98,62.1195,158.805,0.931965
180.555,62.2662,149.777,0.102533
180.668,68.7748,143.989,0.17004
-110.781,362.249,-10.4617,0.719037
864.929,448.727,427.4,0.293518
-1254.38,332.94,195.696,0.301758
482.724,26.7355,-287.223,0.813736
